Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"EI","Emissions intensities","28","Myanmar","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","494.9414"
"EI","Emissions intensities","28","Myanmar","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","3208.6768"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","1718","Cereals excluding rice","2017","2017","gigagrams","95.0086"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","867","Meat, cattle","2017","2017","gigagrams","2895.6044"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","882","Milk, whole fresh cow","2017","2017","gigagrams","394.2003"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","1017","Meat, goat","2017","2017","gigagrams","398.4314"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","388.0827"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","15.3504"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","6.4042"
"EI","Emissions intensities","147","Namibia","7231","Emissions (CO2eq)","1035","Meat, pig","2017","2017","gigagrams","25.8438"
"EI","Emissions intensities","148","Nauru","7231","Emissions (CO2eq)","1058","Meat, chicken","2017","2017","gigagrams","0.0038"
"EI","Emissions intensities","148","Nauru","7231","Emissions (CO2eq)","1062","Eggs, hen, in shell","2017","2017","gigagrams","0.022"
